QSPRID	pchembl_value_Median_class_Label	pchembl_value_Median_class_Prediction	pchembl_value_Median_class_ProbabilityClass_0	pchembl_value_Median_class_ProbabilityClass_1	Fold
QSPRID_3404	False	0	0.592	0.408	0.0
QSPRID_3405	False	1	0.342	0.658	0.0
QSPRID_3406	True	1	0.342	0.658	0.0
QSPRID_3407	False	0	0.5	0.5	0.0
QSPRID_3408	True	1	0.395	0.605	0.0
QSPRID_3409	True	1	0.316	0.684	0.0
QSPRID_3410	True	1	0.263	0.737	0.0
QSPRID_3412	True	1	0.118	0.882	0.0
QSPRID_3413	False	1	0.276	0.724	0.0
QSPRID_3413	False	1	0.118	0.882	1.0
QSPRID_3413	False	1	0.395	0.605	2.0
QSPRID_3414	False	1	0.105	0.895	0.0
QSPRID_3415	True	1	0.289	0.711	0.0
QSPRID_3415	True	1	0.25	0.75	1.0
QSPRID_3416	False	1	0.421	0.579	0.0
QSPRID_3416	False	0	0.908	0.092	1.0
QSPRID_3417	True	0	0.697	0.303	0.0
QSPRID_3418	True	1	0.368	0.632	0.0
QSPRID_3419	False	1	0.316	0.684	0.0
QSPRID_3420	False	1	0.289	0.711	0.0
QSPRID_3421	False	0	0.618	0.382	0.0
QSPRID_3422	True	0	0.684	0.316	0.0
QSPRID_3423	False	1	0.395	0.605	0.0
QSPRID_3424	True	1	0.382	0.618	0.0
QSPRID_3425	True	1	0.171	0.829	1.0
QSPRID_3425	True	1	0.25	0.75	0.0
QSPRID_3426	True	1	0.434	0.566	1.0
QSPRID_3426	True	1	0.487	0.513	0.0
QSPRID_3427	True	1	0.487	0.513	1.0
QSPRID_3427	True	1	0.25	0.75	0.0
QSPRID_3428	True	1	0.329	0.671	0.0
QSPRID_3430	True	1	0.303	0.697	0.0
QSPRID_3432	True	1	0.382	0.618	0.0
QSPRID_3433	True	1	0.158	0.842	1.0
QSPRID_3433	True	1	0.25	0.75	0.0
QSPRID_3434	False	1	0.197	0.803	1.0
QSPRID_3434	False	1	0.474	0.526	0.0
QSPRID_3435	False	1	0.237	0.763	0.0
QSPRID_3435	False	1	0.145	0.855	1.0
QSPRID_3436	False	1	0.237	0.763	0.0
QSPRID_3438	False	1	0.434	0.566	0.0
QSPRID_3439	True	1	0.145	0.855	1.0
QSPRID_3439	True	1	0.263	0.737	0.0
QSPRID_3440	False	1	0.368	0.632	0.0
QSPRID_3441	True	1	0.263	0.737	1.0
QSPRID_3441	True	1	0.355	0.645	0.0
QSPRID_3443	False	0	0.724	0.276	1.0
QSPRID_3443	False	1	0.368	0.632	0.0
QSPRID_3444	True	0	0.645	0.355	0.0
QSPRID_3445	True	1	0.158	0.842	1.0
QSPRID_3445	True	1	0.368	0.632	0.0
QSPRID_3446	True	1	0.474	0.526	1.0
QSPRID_3446	True	1	0.382	0.618	0.0
QSPRID_3447	False	1	0.289	0.711	1.0
QSPRID_3447	False	1	0.434	0.566	0.0
QSPRID_3450	True	1	0.395	0.605	1.0
QSPRID_3450	True	1	0.408	0.592	0.0
QSPRID_3451	False	1	0.487	0.513	0.0
QSPRID_3452	True	1	0.421	0.579	0.0
QSPRID_3453	True	1	0.276	0.724	0.0
QSPRID_3453	True	1	0.184	0.816	1.0
QSPRID_3454	True	1	0.263	0.737	0.0
QSPRID_3457	False	1	0.461	0.539	0.0
QSPRID_3458	False	1	0.342	0.658	0.0
QSPRID_3458	False	1	0.461	0.539	1.0
QSPRID_3459	True	1	0.474	0.526	0.0
QSPRID_3461	True	1	0.211	0.789	0.0
QSPRID_3461	True	1	0.211	0.789	1.0
QSPRID_3462	False	0	0.513	0.487	0.0
QSPRID_3462	False	0	0.526	0.474	1.0
QSPRID_3463	True	1	0.079	0.921	0.0
QSPRID_3463	True	1	0.0	1.0	1.0
QSPRID_3464	True	1	0.184	0.816	0.0
QSPRID_3465	False	0	0.632	0.368	1.0
QSPRID_3465	False	1	0.211	0.789	0.0
QSPRID_3466	True	1	0.461	0.539	0.0
QSPRID_3467	True	1	0.382	0.618	0.0
QSPRID_3467	True	0	0.526	0.474	1.0
QSPRID_3468	True	1	0.434	0.566	0.0
QSPRID_3469	True	1	0.053	0.947	0.0
QSPRID_3470	False	0	0.605	0.395	0.0
QSPRID_3470	False	1	0.461	0.539	1.0
QSPRID_3471	True	1	0.329	0.671	1.0
QSPRID_3471	True	0	0.553	0.447	0.0
QSPRID_3472	True	1	0.355	0.645	0.0
QSPRID_3473	True	1	0.237	0.763	0.0
QSPRID_3474	True	1	0.237	0.763	0.0
QSPRID_3474	True	1	0.158	0.842	1.0
QSPRID_3475	True	0	0.553	0.447	1.0
QSPRID_3475	True	0	0.526	0.474	0.0
QSPRID_3476	True	1	0.289	0.711	0.0
QSPRID_3478	True	1	0.303	0.697	1.0
QSPRID_3478	True	1	0.395	0.605	0.0
QSPRID_3479	True	1	0.263	0.737	0.0
QSPRID_3480	True	1	0.474	0.526	0.0
QSPRID_3480	True	0	0.579	0.421	1.0
QSPRID_3481	False	1	0.461	0.539	0.0
QSPRID_3481	False	1	0.382	0.618	1.0
QSPRID_3482	True	1	0.276	0.724	0.0
QSPRID_3484	True	1	0.368	0.632	0.0
QSPRID_3485	False	0	0.645	0.355	0.0
QSPRID_3489	True	1	0.184	0.816	1.0
QSPRID_3489	True	1	0.329	0.671	0.0
QSPRID_3491	True	1	0.474	0.526	1.0
QSPRID_3491	True	1	0.355	0.645	0.0
QSPRID_3493	True	1	0.355	0.645	0.0
QSPRID_3494	True	1	0.145	0.855	1.0
QSPRID_3494	True	1	0.263	0.737	0.0
QSPRID_3495	True	1	0.395	0.605	0.0
QSPRID_3496	False	1	0.408	0.592	0.0
QSPRID_3496	False	1	0.158	0.842	1.0
QSPRID_3497	True	1	0.368	0.632	0.0
QSPRID_3497	True	1	0.421	0.579	1.0
QSPRID_3499	True	0	0.632	0.368	0.0
QSPRID_3502	True	0	0.618	0.382	1.0
QSPRID_3502	True	1	0.382	0.618	0.0
QSPRID_3504	True	1	0.25	0.75	0.0
QSPRID_3504	True	1	0.145	0.855	1.0
QSPRID_3505	True	1	0.237	0.763	0.0
QSPRID_3506	True	1	0.316	0.684	0.0
QSPRID_3507	False	0	0.829	0.171	0.0
QSPRID_3507	False	0	0.816	0.184	1.0
QSPRID_3508	True	1	0.395	0.605	0.0
QSPRID_3509	True	1	0.211	0.789	0.0
QSPRID_3509	True	1	0.224	0.776	1.0
QSPRID_3510	True	0	0.711	0.289	0.0
QSPRID_3511	True	0	0.724	0.276	0.0
QSPRID_3514	True	0	0.711	0.289	0.0
QSPRID_3515	True	1	0.434	0.566	0.0
QSPRID_3516	True	0	0.5	0.5	1.0
QSPRID_3516	True	1	0.368	0.632	0.0
QSPRID_3517	True	1	0.158	0.842	0.0
QSPRID_3519	True	1	0.237	0.763	1.0
QSPRID_3519	True	1	0.171	0.829	0.0
QSPRID_3520	True	1	0.145	0.855	0.0
QSPRID_3521	False	1	0.408	0.592	0.0
QSPRID_3521	False	1	0.105	0.895	1.0
QSPRID_3523	True	0	0.539	0.461	0.0
QSPRID_3523	True	0	0.579	0.421	1.0
QSPRID_3524	True	1	0.224	0.776	0.0
QSPRID_3525	False	1	0.434	0.566	0.0
QSPRID_3525	False	0	0.75	0.25	1.0
QSPRID_3526	True	1	0.118	0.882	0.0
QSPRID_3527	False	1	0.487	0.513	0.0
QSPRID_3527	False	1	0.408	0.592	1.0
QSPRID_3528	True	1	0.276	0.724	0.0
QSPRID_3531	True	1	0.421	0.579	0.0
QSPRID_3532	False	1	0.461	0.539	1.0
QSPRID_3532	False	0	0.526	0.474	0.0
QSPRID_3533	True	1	0.053	0.947	0.0
QSPRID_3534	False	0	0.724	0.276	1.0
QSPRID_3534	False	1	0.355	0.645	0.0
QSPRID_3535	False	0	0.829	0.171	1.0
QSPRID_3535	False	0	0.645	0.355	0.0
QSPRID_3536	True	0	0.579	0.421	1.0
QSPRID_3536	True	1	0.316	0.684	0.0
QSPRID_3538	False	1	0.395	0.605	0.0
QSPRID_3539	True	0	0.724	0.276	0.0
QSPRID_3540	True	1	0.237	0.763	0.0
QSPRID_3541	False	1	0.461	0.539	0.0
QSPRID_3542	True	1	0.303	0.697	0.0
QSPRID_3544	True	1	0.25	0.75	0.0
QSPRID_3544	True	1	0.158	0.842	1.0
QSPRID_3545	True	0	0.658	0.342	1.0
QSPRID_3545	True	0	0.632	0.368	0.0
QSPRID_3546	True	1	0.145	0.855	0.0
QSPRID_3547	True	1	0.0	1.0	0.0
QSPRID_3548	True	1	0.434	0.566	0.0
QSPRID_3550	True	1	0.013	0.987	1.0
QSPRID_3550	True	1	0.224	0.776	0.0
QSPRID_3552	True	1	0.316	0.684	0.0
QSPRID_3552	True	1	0.329	0.671	1.0
QSPRID_3553	True	1	0.276	0.724	0.0
QSPRID_3553	True	1	0.461	0.539	1.0
QSPRID_3554	False	0	0.816	0.184	0.0
QSPRID_3554	False	0	0.947	0.053	1.0
QSPRID_3556	False	0	0.553	0.447	0.0
QSPRID_3556	False	1	0.461	0.539	1.0
QSPRID_3558	True	1	0.408	0.592	0.0
QSPRID_3560	True	1	0.316	0.684	0.0
QSPRID_3561	True	1	0.237	0.763	0.0
QSPRID_3561	True	1	0.171	0.829	1.0
QSPRID_3562	True	1	0.013	0.987	0.0
QSPRID_3563	True	0	0.513	0.487	1.0
QSPRID_3563	True	1	0.289	0.711	0.0
QSPRID_3564	True	1	0.079	0.921	0.0
QSPRID_3567	False	0	0.724	0.276	1.0
QSPRID_3567	False	1	0.434	0.566	0.0
QSPRID_3568	True	1	0.25	0.75	0.0
QSPRID_3568	True	1	0.158	0.842	1.0
QSPRID_3569	True	1	0.013	0.987	1.0
QSPRID_3569	True	1	0.237	0.763	0.0
QSPRID_3570	True	1	0.158	0.842	0.0
QSPRID_3571	False	0	0.724	0.276	1.0
QSPRID_3571	False	1	0.487	0.513	0.0
QSPRID_3573	False	1	0.263	0.737	0.0
QSPRID_3573	False	0	0.658	0.342	1.0
QSPRID_3574	True	1	0.25	0.75	0.0
QSPRID_3576	True	1	0.053	0.947	0.0
QSPRID_3578	True	0	0.539	0.461	0.0
QSPRID_3580	False	1	0.316	0.684	0.0
QSPRID_3581	True	1	0.013	0.987	0.0
QSPRID_3582	False	0	0.553	0.447	0.0
QSPRID_3583	False	1	0.316	0.684	1.0
QSPRID_3583	False	1	0.408	0.592	0.0
QSPRID_3584	False	1	0.237	0.763	0.0
QSPRID_3585	True	0	0.605	0.395	0.0
QSPRID_3586	True	1	0.224	0.776	0.0
QSPRID_3587	False	0	0.526	0.474	0.0
QSPRID_3588	True	1	0.368	0.632	0.0
QSPRID_3589	True	1	0.303	0.697	0.0
QSPRID_3592	True	1	0.197	0.803	0.0
QSPRID_3593	True	1	0.224	0.776	1.0
QSPRID_3593	True	1	0.408	0.592	0.0
QSPRID_3595	False	1	0.395	0.605	0.0
QSPRID_3596	False	1	0.158	0.842	0.0
QSPRID_3596	False	0	0.724	0.276	1.0
QSPRID_3597	True	1	0.303	0.697	1.0
QSPRID_3597	True	1	0.263	0.737	0.0
QSPRID_3598	True	1	0.224	0.776	1.0
QSPRID_3598	True	1	0.105	0.895	0.0
QSPRID_3602	True	1	0.171	0.829	0.0
QSPRID_3603	False	1	0.276	0.724	0.0
QSPRID_3604	True	1	0.039	0.961	1.0
QSPRID_3604	True	1	0.447	0.553	0.0
QSPRID_3605	False	0	0.776	0.224	0.0
QSPRID_3606	True	0	0.553	0.447	0.0
QSPRID_3607	False	1	0.461	0.539	0.0
QSPRID_3608	True	1	0.224	0.776	1.0
QSPRID_3608	True	1	0.092	0.908	0.0
QSPRID_3610	True	1	0.289	0.711	1.0
QSPRID_3610	True	1	0.355	0.645	0.0
QSPRID_3611	False	0	0.658	0.342	0.0
QSPRID_3613	True	1	0.461	0.539	1.0
QSPRID_3613	True	1	0.329	0.671	0.0
QSPRID_3614	True	1	0.447	0.553	1.0
QSPRID_3614	True	1	0.368	0.632	0.0
QSPRID_3615	True	1	0.395	0.605	0.0
QSPRID_3616	True	1	0.092	0.908	0.0
QSPRID_3618	True	1	0.342	0.658	0.0
QSPRID_3619	False	1	0.329	0.671	0.0
QSPRID_3621	False	0	0.539	0.461	1.0
QSPRID_3621	False	1	0.395	0.605	0.0
QSPRID_3622	False	0	0.579	0.421	1.0
QSPRID_3622	False	1	0.421	0.579	0.0
QSPRID_3623	False	0	0.658	0.342	0.0
QSPRID_3623	False	0	0.592	0.408	1.0
QSPRID_3624	True	1	0.355	0.645	0.0
QSPRID_3625	False	1	0.329	0.671	0.0
QSPRID_3626	True	1	0.289	0.711	0.0
QSPRID_3626	True	1	0.474	0.526	1.0
QSPRID_3627	False	0	0.658	0.342	1.0
QSPRID_3627	False	1	0.276	0.724	0.0
QSPRID_3630	True	1	0.382	0.618	0.0
QSPRID_3630	True	1	0.316	0.684	1.0
QSPRID_3632	False	1	0.461	0.539	0.0
QSPRID_3632	False	1	0.408	0.592	1.0
QSPRID_3633	False	1	0.447	0.553	0.0
QSPRID_3633	False	0	0.803	0.197	1.0
QSPRID_3635	False	1	0.355	0.645	2.0
QSPRID_3635	False	1	0.329	0.671	0.0
QSPRID_3635	False	1	0.237	0.763	1.0
QSPRID_3636	True	0	0.645	0.355	0.0
QSPRID_3637	True	1	0.487	0.513	0.0
QSPRID_3638	True	1	0.145	0.855	0.0
QSPRID_3639	False	0	0.908	0.092	1.0
QSPRID_3639	False	1	0.368	0.632	0.0
QSPRID_3640	True	1	0.132	0.868	0.0
QSPRID_3641	False	1	0.395	0.605	0.0
QSPRID_3641	False	0	0.934	0.066	1.0
QSPRID_3643	False	0	0.605	0.395	0.0
QSPRID_3643	False	0	0.513	0.487	1.0
QSPRID_3644	True	1	0.303	0.697	0.0
QSPRID_3645	False	1	0.224	0.776	0.0
QSPRID_3646	False	1	0.474	0.526	1.0
QSPRID_3646	False	1	0.395	0.605	0.0
QSPRID_3647	False	0	0.579	0.421	1.0
QSPRID_3647	False	0	0.724	0.276	0.0
QSPRID_3648	True	0	0.632	0.368	0.0
QSPRID_3649	True	1	0.474	0.526	1.0
QSPRID_3649	True	1	0.118	0.882	2.0
QSPRID_3649	True	0	0.5	0.5	0.0
QSPRID_3651	True	1	0.395	0.605	0.0
QSPRID_3651	True	1	0.355	0.645	1.0
QSPRID_3654	False	0	0.539	0.461	0.0
QSPRID_3654	False	1	0.171	0.829	1.0
QSPRID_3656	True	1	0.132	0.868	0.0
QSPRID_3657	True	1	0.316	0.684	1.0
QSPRID_3657	True	1	0.461	0.539	0.0
QSPRID_3658	True	0	0.526	0.474	1.0
QSPRID_3658	True	1	0.355	0.645	0.0
QSPRID_3661	True	1	0.461	0.539	1.0
QSPRID_3661	True	0	0.5	0.5	0.0
QSPRID_3662	True	1	0.066	0.934	1.0
QSPRID_3662	True	1	0.474	0.526	0.0
QSPRID_3663	False	0	0.684	0.316	0.0
QSPRID_3663	False	0	0.803	0.197	1.0
QSPRID_3664	True	0	0.553	0.447	1.0
QSPRID_3664	True	1	0.355	0.645	0.0
QSPRID_3665	True	1	0.395	0.605	0.0
QSPRID_3666	True	1	0.408	0.592	0.0
QSPRID_3667	False	0	0.553	0.447	1.0
QSPRID_3667	False	1	0.395	0.605	0.0
QSPRID_3668	True	1	0.197	0.803	1.0
QSPRID_3668	True	1	0.25	0.75	0.0
QSPRID_3670	True	1	0.342	0.658	1.0
QSPRID_3670	True	1	0.342	0.658	0.0
QSPRID_3671	False	0	0.882	0.118	0.0
QSPRID_3673	False	0	0.961	0.039	0.0
QSPRID_3673	False	0	0.974	0.026	1.0
QSPRID_3674	False	1	0.158	0.842	1.0
QSPRID_3674	False	1	0.408	0.592	0.0
QSPRID_3675	True	1	0.395	0.605	1.0
QSPRID_3675	True	1	0.382	0.618	0.0
QSPRID_3676	True	1	0.289	0.711	0.0
QSPRID_3677	False	0	0.737	0.263	0.0
QSPRID_3677	False	0	0.882	0.118	1.0
QSPRID_3678	True	0	0.5	0.5	1.0
QSPRID_3678	True	1	0.342	0.658	0.0
QSPRID_3679	False	1	0.263	0.737	0.0
QSPRID_3680	False	1	0.355	0.645	0.0
QSPRID_3681	False	1	0.434	0.566	0.0
QSPRID_3682	True	0	0.513	0.487	0.0
QSPRID_3683	False	1	0.382	0.618	0.0
QSPRID_3685	True	1	0.329	0.671	0.0
QSPRID_3686	True	0	0.526	0.474	0.0
QSPRID_3687	False	1	0.395	0.605	0.0
QSPRID_3687	False	0	0.724	0.276	1.0
QSPRID_3688	True	1	0.316	0.684	1.0
QSPRID_3688	True	1	0.382	0.618	0.0
QSPRID_3690	True	1	0.447	0.553	0.0
QSPRID_3690	True	1	0.105	0.895	1.0
QSPRID_3691	True	1	0.211	0.789	0.0
QSPRID_3692	True	0	0.526	0.474	1.0
QSPRID_3692	True	1	0.421	0.579	0.0
QSPRID_3694	True	1	0.184	0.816	0.0
QSPRID_3696	False	0	0.553	0.447	1.0
QSPRID_3696	False	1	0.461	0.539	0.0
QSPRID_3697	True	1	0.355	0.645	1.0
QSPRID_3697	True	1	0.276	0.724	0.0
QSPRID_3699	True	1	0.447	0.553	0.0
QSPRID_3700	True	1	0.355	0.645	0.0
QSPRID_3700	True	0	0.645	0.355	1.0
QSPRID_3702	False	1	0.368	0.632	0.0
QSPRID_3702	False	1	0.118	0.882	1.0
QSPRID_3705	False	0	0.632	0.368	1.0
QSPRID_3705	False	0	0.513	0.487	0.0
QSPRID_3707	True	0	0.5	0.5	1.0
QSPRID_3707	True	1	0.382	0.618	0.0
QSPRID_3708	False	0	0.658	0.342	1.0
QSPRID_3708	False	1	0.408	0.592	0.0
QSPRID_3709	False	1	0.013	0.987	0.0
QSPRID_3710	False	1	0.329	0.671	0.0
QSPRID_3711	True	1	0.408	0.592	0.0
QSPRID_3712	True	1	0.053	0.947	1.0
QSPRID_3712	True	1	0.092	0.908	0.0
QSPRID_3713	False	1	0.395	0.605	0.0
QSPRID_3714	True	1	0.0	1.0	0.0
QSPRID_3715	True	1	0.237	0.763	0.0
QSPRID_3715	True	1	0.118	0.882	1.0
QSPRID_3716	False	1	0.25	0.75	0.0
QSPRID_3718	True	1	0.421	0.579	1.0
QSPRID_3718	True	1	0.263	0.737	0.0
QSPRID_3719	False	0	0.618	0.382	0.0
QSPRID_3721	True	1	0.316	0.684	1.0
QSPRID_3721	True	1	0.263	0.737	0.0
QSPRID_3722	False	0	0.579	0.421	1.0
QSPRID_3722	False	1	0.368	0.632	0.0
QSPRID_3723	True	1	0.355	0.645	1.0
QSPRID_3723	True	1	0.368	0.632	0.0
QSPRID_3724	False	1	0.289	0.711	0.0
QSPRID_3724	False	1	0.368	0.632	2.0
QSPRID_3724	False	1	0.118	0.882	1.0
QSPRID_3725	True	1	0.316	0.684	1.0
QSPRID_3725	True	1	0.461	0.539	0.0
QSPRID_3726	True	1	0.395	0.605	1.0
QSPRID_3726	True	1	0.211	0.789	0.0
QSPRID_3728	True	1	0.211	0.789	0.0
QSPRID_3730	True	1	0.276	0.724	0.0
QSPRID_3730	True	1	0.026	0.974	1.0
QSPRID_3732	True	1	0.368	0.632	0.0
QSPRID_3732	True	1	0.368	0.632	1.0
QSPRID_3733	False	0	0.658	0.342	0.0
QSPRID_3734	False	0	0.684	0.316	0.0
QSPRID_3735	False	0	0.684	0.316	0.0
QSPRID_3735	False	0	0.605	0.395	1.0
QSPRID_3736	True	1	0.329	0.671	0.0
QSPRID_3736	True	1	0.395	0.605	1.0
QSPRID_3738	True	1	0.355	0.645	0.0
QSPRID_3739	True	1	0.105	0.895	0.0
QSPRID_3740	True	1	0.289	0.711	0.0
QSPRID_3740	True	1	0.382	0.618	1.0
QSPRID_3741	False	1	0.487	0.513	1.0
QSPRID_3741	False	1	0.408	0.592	0.0
QSPRID_3742	False	1	0.395	0.605	0.0
QSPRID_3742	False	0	0.553	0.447	1.0
QSPRID_3743	True	1	0.421	0.579	0.0
QSPRID_3743	True	1	0.368	0.632	1.0
QSPRID_3744	True	1	0.421	0.579	1.0
QSPRID_3744	True	1	0.342	0.658	0.0
QSPRID_3745	True	1	0.368	0.632	1.0
QSPRID_3745	True	1	0.487	0.513	0.0
QSPRID_3746	False	0	0.671	0.329	0.0
QSPRID_3746	False	0	0.724	0.276	1.0
QSPRID_3747	False	0	0.618	0.382	0.0
QSPRID_3747	False	0	0.868	0.132	1.0
QSPRID_3748	True	1	0.197	0.803	0.0
QSPRID_3750	True	0	0.605	0.395	1.0
QSPRID_3750	True	1	0.434	0.566	0.0
QSPRID_3751	False	0	0.539	0.461	0.0
QSPRID_3751	False	0	0.592	0.408	1.0
QSPRID_3752	False	0	0.526	0.474	0.0
QSPRID_3753	True	1	0.303	0.697	0.0
QSPRID_3755	False	1	0.382	0.618	0.0
QSPRID_3755	False	1	0.145	0.855	1.0
QSPRID_3755	False	0	0.513	0.487	2.0
QSPRID_3756	True	1	0.355	0.645	1.0
QSPRID_3756	True	1	0.355	0.645	0.0
QSPRID_3757	True	1	0.382	0.618	0.0
QSPRID_3757	True	1	0.408	0.592	1.0
QSPRID_3758	False	1	0.421	0.579	0.0
QSPRID_3759	True	1	0.421	0.579	1.0
QSPRID_3759	True	0	0.539	0.461	0.0
QSPRID_3760	True	1	0.197	0.803	0.0
QSPRID_3760	True	1	0.132	0.868	1.0
QSPRID_3761	True	1	0.461	0.539	0.0
QSPRID_3762	True	1	0.289	0.711	0.0
QSPRID_3764	False	0	0.947	0.053	0.0
QSPRID_3765	False	0	0.605	0.395	0.0
QSPRID_3766	True	1	0.395	0.605	0.0
QSPRID_3767	True	1	0.276	0.724	0.0
QSPRID_3769	False	1	0.474	0.526	0.0
QSPRID_3770	False	0	0.684	0.316	0.0
QSPRID_3771	True	0	0.684	0.316	0.0
QSPRID_3771	True	0	0.526	0.474	1.0
QSPRID_3772	False	0	0.553	0.447	0.0
QSPRID_3773	False	1	0.329	0.671	0.0
QSPRID_3773	False	1	0.395	0.605	1.0
QSPRID_3775	True	1	0.368	0.632	1.0
QSPRID_3775	True	1	0.447	0.553	0.0
QSPRID_3776	True	1	0.303	0.697	0.0
QSPRID_3776	True	0	0.5	0.5	1.0
QSPRID_3779	True	1	0.145	0.855	0.0
QSPRID_3780	True	1	0.342	0.658	0.0
QSPRID_3781	True	1	0.382	0.618	0.0
QSPRID_3781	True	1	0.342	0.658	1.0
QSPRID_3782	True	1	0.329	0.671	0.0
QSPRID_3783	False	1	0.368	0.632	0.0
QSPRID_3783	False	0	0.724	0.276	1.0
QSPRID_3784	True	1	0.461	0.539	0.0
QSPRID_3785	True	1	0.211	0.789	0.0
QSPRID_3786	True	1	0.263	0.737	0.0
QSPRID_3786	True	1	0.158	0.842	1.0
QSPRID_3787	False	0	0.539	0.461	0.0
QSPRID_3787	False	1	0.408	0.592	1.0
QSPRID_3788	True	1	0.395	0.605	1.0
QSPRID_3788	True	1	0.276	0.724	0.0
QSPRID_3789	True	1	0.303	0.697	0.0
QSPRID_3789	True	1	0.303	0.697	1.0
QSPRID_3790	True	1	0.303	0.697	0.0
QSPRID_3792	False	0	0.592	0.408	0.0
QSPRID_3792	False	0	0.618	0.382	1.0
QSPRID_3794	True	1	0.224	0.776	0.0
QSPRID_3795	True	1	0.013	0.987	0.0
QSPRID_3796	True	0	0.895	0.105	1.0
QSPRID_3796	True	0	0.526	0.474	0.0
QSPRID_3797	False	1	0.368	0.632	0.0
QSPRID_3797	False	1	0.184	0.816	1.0
QSPRID_3798	True	1	0.421	0.579	0.0
QSPRID_3798	True	0	0.645	0.355	1.0
QSPRID_3799	True	0	0.513	0.487	1.0
QSPRID_3799	True	1	0.421	0.579	0.0
QSPRID_3800	True	1	0.013	0.987	0.0
QSPRID_3801	False	1	0.145	0.855	1.0
QSPRID_3801	False	1	0.316	0.684	0.0
QSPRID_3804	True	1	0.368	0.632	1.0
QSPRID_3804	True	1	0.382	0.618	0.0
QSPRID_3805	False	1	0.421	0.579	0.0
QSPRID_3806	True	1	0.395	0.605	0.0
QSPRID_3806	True	1	0.355	0.645	1.0
QSPRID_3807	True	0	0.671	0.329	1.0
QSPRID_3807	True	1	0.342	0.658	0.0
QSPRID_3808	True	1	0.395	0.605	0.0
QSPRID_3808	True	0	0.526	0.474	1.0
QSPRID_3809	False	0	0.868	0.132	0.0
QSPRID_3812	True	1	0.474	0.526	0.0
QSPRID_3812	True	0	0.5	0.5	1.0
QSPRID_3813	False	0	0.645	0.355	0.0
QSPRID_3813	False	0	0.895	0.105	1.0
QSPRID_3814	True	0	0.618	0.382	1.0
QSPRID_3814	True	1	0.276	0.724	0.0
QSPRID_3815	False	0	0.513	0.487	1.0
QSPRID_3815	False	1	0.421	0.579	0.0
QSPRID_3816	False	1	0.329	0.671	0.0
QSPRID_3816	False	1	0.25	0.75	1.0
QSPRID_3817	False	0	0.592	0.408	0.0
QSPRID_3819	True	1	0.145	0.855	0.0
QSPRID_3819	True	1	0.25	0.75	1.0
QSPRID_3820	True	1	0.355	0.645	0.0
QSPRID_3821	True	1	0.25	0.75	0.0
QSPRID_3822	False	1	0.342	0.658	0.0
QSPRID_3823	False	1	0.434	0.566	0.0
QSPRID_3823	False	1	0.316	0.684	1.0
QSPRID_3826	True	1	0.053	0.947	0.0
QSPRID_3827	True	1	0.026	0.974	1.0
QSPRID_3827	True	1	0.105	0.895	0.0
QSPRID_3828	False	0	0.592	0.408	0.0
QSPRID_3828	False	0	0.632	0.368	1.0
QSPRID_3829	False	0	0.526	0.474	0.0
QSPRID_3830	False	1	0.316	0.684	0.0
QSPRID_3831	True	1	0.053	0.947	1.0
QSPRID_3831	True	1	0.211	0.789	0.0
QSPRID_3832	True	0	0.539	0.461	0.0
QSPRID_3833	True	0	0.618	0.382	1.0
QSPRID_3833	True	0	0.618	0.382	0.0
QSPRID_3834	True	1	0.276	0.724	0.0
QSPRID_3834	True	0	0.539	0.461	1.0
QSPRID_3835	True	1	0.276	0.724	0.0
QSPRID_3836	True	1	0.316	0.684	0.0
QSPRID_3837	True	1	0.25	0.75	0.0
QSPRID_3837	True	1	0.158	0.842	1.0
QSPRID_3839	False	0	0.684	0.316	0.0
QSPRID_3840	True	1	0.263	0.737	1.0
QSPRID_3840	True	1	0.421	0.579	0.0
QSPRID_3841	True	1	0.25	0.75	0.0
QSPRID_3841	True	0	0.618	0.382	1.0
QSPRID_3842	False	0	0.605	0.395	0.0
QSPRID_3842	False	0	0.526	0.474	1.0
QSPRID_3843	True	1	0.368	0.632	0.0
QSPRID_3844	True	0	0.539	0.461	1.0
QSPRID_3844	True	1	0.355	0.645	0.0
QSPRID_3845	True	1	0.316	0.684	0.0
QSPRID_3846	False	1	0.421	0.579	0.0
QSPRID_3847	True	1	0.408	0.592	0.0
QSPRID_3847	True	0	0.539	0.461	1.0
QSPRID_3848	False	0	0.566	0.434	0.0
QSPRID_3849	True	0	0.697	0.303	1.0
QSPRID_3849	True	0	0.618	0.382	0.0
QSPRID_3850	False	1	0.132	0.868	0.0
QSPRID_3851	True	1	0.487	0.513	0.0
QSPRID_3851	True	0	0.526	0.474	1.0
QSPRID_3854	True	1	0.184	0.816	0.0
QSPRID_3856	True	1	0.289	0.711	0.0
QSPRID_3857	True	1	0.158	0.842	0.0
QSPRID_3858	False	0	0.855	0.145	1.0
QSPRID_3858	False	0	0.882	0.118	0.0
QSPRID_3859	True	1	0.276	0.724	0.0
QSPRID_3860	False	1	0.171	0.829	1.0
QSPRID_3860	False	1	0.329	0.671	0.0
QSPRID_3861	True	0	0.513	0.487	1.0
QSPRID_3861	True	1	0.289	0.711	0.0
QSPRID_3862	True	1	0.026	0.974	0.0
QSPRID_3863	True	1	0.355	0.645	0.0
QSPRID_3863	True	1	0.461	0.539	1.0
QSPRID_3864	False	0	0.645	0.355	1.0
QSPRID_3864	False	1	0.368	0.632	0.0
