QSPRID	O00222_imputed_Label	O15303_imputed_Label	P41594_imputed_Label	Q13255_imputed_Label	Q14416_imputed_Label	Q14831_imputed_Label	Q14832_imputed_Label	Q14833_imputed_Label	O00222_imputed_Prediction	O15303_imputed_Prediction	P41594_imputed_Prediction	Q13255_imputed_Prediction	Q14416_imputed_Prediction	Q14831_imputed_Prediction	Q14832_imputed_Prediction	Q14833_imputed_Prediction	Fold
tutorial_data_4952	5.071	4.955	4.91	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.602	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6881	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.806	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.22	3.0
tutorial_data_2967	5.071	4.955	6.461	7.921	6.825	4.752	6.044	5.834	5.071	4.955	6.169	7.561	6.825	4.752	6.044	5.834	3.0
tutorial_data_1332	5.071	4.955	6.461	6.286	6.008	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.204	4.752	6.044	5.834	3.0
tutorial_data_2981	5.071	4.955	6.461	6.66	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.816	6.825	4.752	6.044	5.834	3.0
tutorial_data_490	5.071	4.955	6.461	6.286	5.83	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.158	4.752	6.044	5.834	3.0
tutorial_data_4550	5.071	4.955	6.461	6.286	7.24	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.012	4.752	6.044	5.834	3.0
tutorial_data_808	5.071	4.955	6.461	6.286	6.651	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.396	4.752	6.044	5.834	3.0
tutorial_data_5290	5.071	4.955	6.461	6.286	6.5	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.064	4.752	6.044	5.834	3.0
tutorial_data_5443	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.92	4.857	4.964	7.149	6.517	6.26	4.602	5.635	5.581	3.0
tutorial_data_2123	5.071	4.955	7.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.768	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6644	5.071	4.955	6.461	7.852	6.825	4.752	6.044	5.834	4.857	4.964	6.761	7.453	6.26	4.602	5.635	5.467	3.0
tutorial_data_5166	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.62	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.728	3.0
tutorial_data_4742	5.071	4.955	7.19	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.697	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1512	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.0	5.486	5.312	6.023	5.584	5.352	4.535	6.044	4.482	3.0
tutorial_data_1359	5.071	4.955	6.461	6.286	6.641	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.137	4.752	6.044	5.834	3.0
tutorial_data_893	5.071	4.955	7.27	6.162	6.825	4.752	6.044	5.834	5.071	4.955	7.389	6.225	6.825	4.752	6.044	5.834	3.0
tutorial_data_6418	5.071	4.955	6.461	6.1	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.38	6.825	4.752	6.044	5.834	3.0
tutorial_data_6662	5.071	4.955	6.461	6.172	6.825	4.752	6.044	5.834	5.071	4.955	6.169	5.972	6.825	4.752	6.044	5.834	3.0
tutorial_data_2762	5.071	4.955	6.461	6.286	7.87	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.876	4.752	6.044	5.834	3.0
tutorial_data_4029	5.071	4.955	6.461	6.286	7.72	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.452	4.752	6.044	5.834	3.0
tutorial_data_2074	5.071	4.955	6.461	9.0	6.825	4.752	6.044	5.834	5.071	4.955	6.369	8.218	6.825	4.752	6.044	5.834	3.0
tutorial_data_2563	5.071	4.955	5.8	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.268	5.327	6.825	4.752	6.044	5.834	3.0
tutorial_data_5197	5.071	4.955	6.498	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.4	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2001	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.75	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_4956	5.071	4.955	6.27	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.086	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5597	5.071	4.955	6.5	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.216	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4156	5.071	4.955	7.34	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.812	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_987	5.071	4.955	6.461	6.286	5.75	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.502	4.752	6.044	5.834	3.0
tutorial_data_4696	5.071	4.955	8.52	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.783	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3969	5.071	4.955	6.461	6.286	7.7	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.006	4.752	6.044	5.834	3.0
tutorial_data_6074	5.071	4.955	6.461	6.286	7.13	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.699	4.802	5.835	5.667	3.0
tutorial_data_7372	5.071	4.955	8.7	6.15	6.825	4.752	6.044	5.834	5.071	4.955	8.319	6.338	6.825	4.752	6.044	5.834	3.0
tutorial_data_3471	5.071	4.955	6.3	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.08	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1090	5.071	4.955	7.46	4.903	6.825	4.752	6.044	5.834	5.071	4.955	7.44	5.885	6.825	4.752	6.044	5.834	3.0
tutorial_data_4581	5.071	4.955	7.44	5.0	6.825	4.752	6.044	5.834	5.071	4.955	7.35	5.257	6.825	4.752	6.044	5.834	3.0
tutorial_data_4962	5.071	4.955	8.96	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.824	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1361	5.071	4.955	6.461	6.286	6.38	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.204	4.752	6.044	5.834	3.0
tutorial_data_242	5.071	4.955	6.05	6.286	6.825	4.752	6.044	5.834	4.828	4.973	7.064	6.003	5.53	4.701	5.218	5.133	3.0
tutorial_data_4098	5.071	4.955	6.41	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.994	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1852	5.071	4.955	6.461	7.071	6.825	4.752	6.044	5.834	5.071	4.955	6.461	7.891	6.825	4.752	6.044	5.834	3.0
tutorial_data_5540	5.071	4.955	6.461	6.286	8.284	4.752	6.05	5.834	5.071	4.955	6.461	6.286	7.712	4.752	6.044	5.834	3.0
tutorial_data_6864	5.071	4.955	5.242	6.286	6.825	4.752	6.044	5.834	5.071	4.955	4.974	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4133	5.071	4.955	7.06	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.562	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_3879	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.66	5.071	4.955	6.461	6.551	6.825	4.752	6.044	6.883	3.0
tutorial_data_7498	5.071	4.955	6.461	6.286	6.11	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.072	4.752	6.044	5.834	3.0
tutorial_data_6589	5.071	4.955	5.35	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.149	6.517	6.26	4.602	5.635	5.72	3.0
tutorial_data_1756	5.071	4.955	6.922	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.995	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7513	5.071	4.955	7.46	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.616	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6877	5.071	4.955	6.44	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.303	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6727	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.706	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6432	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.5	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.214	3.0
tutorial_data_1734	5.071	4.955	7.1	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.995	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6077	5.071	4.955	6.461	6.286	6.9	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.656	4.752	5.835	5.834	3.0
tutorial_data_5132	5.071	4.955	6.461	6.286	7.5	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.481	4.752	6.044	5.834	3.0
tutorial_data_1404	5.071	4.955	6.461	6.286	6.1	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.84	4.752	6.044	5.834	3.0
tutorial_data_7306	5.071	4.955	5.96	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.214	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_4678	5.071	4.955	5.85	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.782	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_8044	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.826	3.0
tutorial_data_5339	5.071	4.955	6.461	6.286	6.83	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.97	4.752	6.044	5.834	3.0
tutorial_data_3812	5.071	4.955	4.903	7.0	6.825	4.752	6.044	5.834	5.071	4.955	6.295	7.587	6.825	4.752	6.044	5.834	3.0
tutorial_data_4936	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.628	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_423	5.071	4.955	6.461	6.286	7.96	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.712	4.752	6.044	5.834	3.0
tutorial_data_5267	5.071	4.955	6.461	6.286	6.48	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.984	4.752	6.044	5.834	3.0
tutorial_data_8193	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.02	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.758	3.0
tutorial_data_4471	5.071	4.955	7.005	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.333	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_2075	5.071	4.955	5.0	7.8	6.825	4.752	6.044	5.834	5.071	4.955	6.369	8.038	6.825	4.752	6.044	5.834	3.0
tutorial_data_2534	5.071	4.955	6.461	6.286	6.79	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.188	4.752	6.044	5.834	3.0
tutorial_data_299	5.071	4.955	6.461	6.286	4.523	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.115	4.752	6.044	5.834	3.0
tutorial_data_6844	5.071	4.955	6.461	6.286	6.825	4.752	6.044	8.89	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.333	3.0
tutorial_data_7531	5.071	4.955	6.384	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.697	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5012	5.071	4.955	6.461	6.12	6.825	4.752	6.044	5.834	5.071	4.955	4.0	5.136	6.825	4.752	6.044	5.834	3.0
tutorial_data_7234	5.071	4.955	6.21	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.604	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6970	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.4	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.68	3.0
tutorial_data_5680	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.51	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.056	3.0
tutorial_data_2945	5.071	4.955	6.461	7.921	6.825	4.752	6.044	5.834	5.071	4.955	6.461	8.08	6.825	4.752	6.044	5.834	3.0
tutorial_data_1961	5.071	4.955	6.461	6.0	6.825	4.752	6.044	5.834	4.857	4.964	7.149	6.752	6.26	4.602	5.635	5.467	3.0
tutorial_data_1000	5.071	4.955	6.461	6.78	6.825	4.752	6.044	5.834	5.071	4.955	6.849	5.68	6.825	4.752	6.044	5.834	3.0
tutorial_data_1248	5.071	4.955	6.461	6.286	7.02	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.967	4.752	6.044	5.834	3.0
tutorial_data_6908	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.65	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.294	3.0
tutorial_data_6548	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.838	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_2824	5.071	4.955	6.461	7.335	6.825	4.752	6.044	5.93	5.071	4.955	6.461	7.371	6.825	4.752	6.044	6.22	3.0
tutorial_data_4540	5.071	4.955	6.06	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.526	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7252	5.071	4.955	5.81	6.286	6.825	4.752	6.044	5.834	5.071	4.955	4.965	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6337	5.071	4.955	6.461	6.286	7.96	4.752	8.895	5.834	5.071	5.106	6.461	6.286	7.088	4.752	8.487	5.653	3.0
tutorial_data_1071	5.071	4.955	6.461	6.286	8.0	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.368	4.752	6.044	5.834	3.0
tutorial_data_6260	5.071	4.955	6.461	6.286	6.66	4.752	6.38	5.834	5.071	4.955	6.461	6.286	6.365	4.752	6.684	5.834	3.0
tutorial_data_5198	5.071	4.955	7.05	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.682	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7878	5.071	4.955	7.53	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.042	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_4973	5.071	4.955	7.57	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.602	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_6900	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.981	6.825	4.752	6.044	6.113	3.0
tutorial_data_1421	5.071	4.955	6.461	6.286	5.5	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.77	4.752	6.044	5.834	3.0
tutorial_data_4467	5.071	4.955	5.52	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.13	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1339	5.071	4.955	6.461	6.286	6.51	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.046	4.752	6.044	5.834	3.0
tutorial_data_4108	5.071	4.955	6.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.905	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_7020	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.3	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.412	3.0
tutorial_data_6886	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.981	6.825	4.752	6.044	6.113	3.0
tutorial_data_4241	5.071	4.955	6.461	5.3	6.825	4.752	6.044	5.834	4.857	4.964	6.963	6.517	6.26	4.602	5.635	5.705	3.0
tutorial_data_7392	5.071	4.955	7.58	6.4	6.825	4.752	6.044	5.834	5.071	4.955	7.218	5.322	6.825	4.752	6.044	5.834	3.0
tutorial_data_7421	5.071	4.955	6.4	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.285	6.517	6.26	4.602	5.635	5.194	3.0
tutorial_data_5255	5.071	4.955	6.461	6.286	5.33	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.898	4.752	6.044	5.834	3.0
tutorial_data_7452	5.071	4.955	8.637	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.617	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_5382	5.071	4.955	6.461	6.286	6.921	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.662	4.752	6.044	5.834	3.0
tutorial_data_4225	5.071	4.955	6.461	6.286	7.71	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.145	4.752	6.044	5.834	3.0
tutorial_data_4665	5.071	4.955	7.3	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.32	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_1048	5.071	4.955	7.38	4.45	6.825	4.752	6.044	5.834	4.857	4.964	7.539	5.225	6.26	4.602	5.635	5.467	3.0
tutorial_data_2535	5.071	4.955	7.213	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.512	6.517	6.26	4.602	5.635	5.467	3.0
tutorial_data_358	5.071	4.955	5.07	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.865	6.976	6.825	4.752	6.044	5.834	3.0
tutorial_data_7376	5.071	4.955	5.96	5.0	6.825	4.752	6.044	5.834	5.071	4.955	7.476	5.441	6.825	4.752	6.044	5.834	3.0
tutorial_data_2040	5.071	4.955	6.461	6.5	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.34	6.825	4.752	6.044	5.834	3.0
tutorial_data_7643	5.071	4.955	7.46	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.402	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_5363	5.071	4.955	7.58	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.654	6.286	6.825	4.752	6.044	5.834	3.0
tutorial_data_8220	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.888	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.329	3.0
tutorial_data_2590	5.071	4.955	8.15	6.05	6.825	4.752	6.044	5.834	5.071	4.955	7.357	5.689	6.825	4.752	6.044	5.834	4.0
tutorial_data_4013	5.071	4.955	6.461	6.286	7.82	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.958	4.752	6.044	5.834	4.0
tutorial_data_6829	5.071	4.955	6.41	6.286	6.825	4.752	6.044	5.834	5.071	5.145	6.732	6.286	6.825	4.752	6.044	6.274	4.0
tutorial_data_3329	5.071	4.955	6.461	7.16	6.825	4.752	6.044	5.834	5.071	4.955	6.427	6.797	6.825	4.752	6.044	5.834	4.0
tutorial_data_2583	5.071	4.955	7.8	6.16	6.825	4.752	6.044	5.834	5.071	4.955	7.713	5.8	6.825	4.752	6.044	5.834	4.0
tutorial_data_4800	5.071	4.955	7.66	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.392	5.829	6.825	4.752	6.044	5.834	4.0
tutorial_data_2054	5.071	4.955	6.461	8.4	6.825	4.752	6.044	5.834	5.071	4.955	5.473	7.545	6.825	4.752	6.044	5.834	4.0
tutorial_data_5583	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.21	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.39	4.0
tutorial_data_685	5.071	4.955	7.89	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.474	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_6315	5.071	4.955	3.523	3.523	3.523	4.752	6.044	5.834	4.452	4.904	3.463	4.076	3.879	4.752	4.583	4.909	4.0
tutorial_data_1076	5.071	4.955	6.461	6.286	6.95	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.443	4.802	5.835	5.667	4.0
tutorial_data_7198	5.071	4.955	5.92	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.538	6.517	6.26	4.602	5.635	5.467	4.0
tutorial_data_7200	5.071	4.955	6.62	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.188	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_2926	5.071	4.955	6.461	6.286	7.73	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.198	4.752	6.044	5.834	4.0
tutorial_data_5858	5.071	4.955	6.62	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.938	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_6608	5.071	4.955	6.17	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.34	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_960	5.071	4.955	6.461	6.286	5.12	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.678	4.752	6.044	5.834	4.0
tutorial_data_2368	5.071	4.955	6.461	9.1	6.825	4.752	6.044	5.834	5.071	4.955	6.461	8.113	6.825	4.752	6.044	5.834	4.0
tutorial_data_801	5.071	4.955	6.461	6.286	6.12	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.198	4.752	6.044	5.834	4.0
tutorial_data_5376	5.071	4.955	6.16	5.0	6.825	4.752	6.044	5.834	4.857	4.964	6.794	6.187	6.26	4.602	5.635	5.467	4.0
tutorial_data_5531	5.071	4.955	6.461	6.286	7.507	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.049	4.752	6.044	5.834	4.0
tutorial_data_7437	5.071	4.955	7.92	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.103	6.286	6.825	4.752	6.044	5.751	4.0
tutorial_data_3504	5.071	4.955	6.172	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.605	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_6784	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.589	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_5209	5.071	4.955	6.94	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.495	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_5886	5.071	4.955	5.442	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.158	6.517	6.26	4.602	5.635	5.467	4.0
tutorial_data_4690	5.071	4.955	6.725	6.286	6.825	4.752	6.044	5.834	5.057	4.955	6.713	6.029	6.46	4.802	6.242	5.834	4.0
tutorial_data_3200	5.071	4.955	6.11	6.286	6.825	4.752	6.044	5.834	4.857	5.154	7.029	6.517	6.26	4.602	5.635	5.74	4.0
tutorial_data_4774	5.071	4.955	5.171	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.064	6.517	6.26	4.602	5.635	5.467	4.0
tutorial_data_6831	5.071	4.955	5.41	6.286	6.825	4.752	6.044	5.834	4.857	5.154	5.884	6.517	6.26	4.602	5.635	5.907	4.0
tutorial_data_5791	5.071	4.955	7.158	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.984	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_1769	5.5	4.955	6.461	6.286	6.825	5.0	6.044	5.0	5.615	4.955	6.461	6.286	6.825	5.15	6.044	5.7	4.0
tutorial_data_2752	5.071	4.955	6.461	6.286	7.66	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.684	4.752	6.044	5.834	4.0
tutorial_data_289	5.5	4.955	6.461	6.286	6.825	5.0	6.044	5.0	5.3	4.955	6.461	6.286	6.825	5.001	6.044	5.167	4.0
tutorial_data_4944	5.071	4.955	5.71	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.108	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_2085	5.071	4.955	6.33	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.378	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_1219	5.071	4.955	4.01	3.959	6.825	4.752	6.044	5.834	4.857	4.636	6.761	5.699	6.035	4.602	5.635	4.966	4.0
tutorial_data_7447	5.071	4.955	7.61	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.875	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_7050	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.3	4.857	5.154	7.149	6.517	6.26	4.602	5.635	5.634	4.0
tutorial_data_4703	5.071	4.955	6.291	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.635	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_1126	5.071	4.955	6.808	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.264	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_3436	5.071	4.955	6.461	6.85	6.825	4.752	6.044	6.19	5.071	4.955	6.461	6.958	6.825	4.752	6.044	6.105	4.0
tutorial_data_6839	5.071	4.955	6.89	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.029	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_2185	5.071	4.955	7.46	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.406	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_2044	5.071	4.955	6.872	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.298	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_6617	5.071	4.955	5.551	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.938	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_2015	5.071	4.955	6.461	8.0	6.825	4.752	6.044	5.834	5.071	4.955	5.629	6.992	6.825	4.752	6.044	5.834	4.0
tutorial_data_1325	5.071	4.955	6.461	6.286	5.122	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.973	4.752	6.044	5.834	4.0
tutorial_data_3171	5.071	4.955	6.461	6.286	7.51	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.409	4.802	5.835	5.667	4.0
tutorial_data_5259	5.071	4.955	6.461	6.286	7.355	4.752	6.044	5.834	5.071	4.869	6.074	6.286	7.256	4.752	5.74	5.572	4.0
tutorial_data_3178	5.071	4.955	6.51	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.236	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_241	5.071	4.955	5.87	6.286	6.825	4.752	6.044	5.834	4.842	4.973	7.062	6.26	5.895	4.651	5.426	5.403	4.0
tutorial_data_2334	5.071	4.955	6.461	6.286	7.18	4.752	6.044	5.834	4.857	4.964	6.963	6.517	6.343	4.602	5.635	5.467	4.0
tutorial_data_6794	5.071	4.955	5.748	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.491	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_2842	5.071	4.955	5.101	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.572	5.772	6.825	4.752	6.044	5.834	4.0
tutorial_data_2288	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.28	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.05	4.0
tutorial_data_8197	5.071	4.955	7.52	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.638	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_1420	5.071	4.955	6.461	6.286	5.45	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.66	4.752	6.044	5.834	4.0
tutorial_data_4784	5.071	4.955	7.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.439	6.029	6.825	4.752	6.044	5.834	4.0
tutorial_data_6110	5.071	4.955	6.461	6.286	6.87	4.752	6.044	5.834	5.057	4.972	6.461	6.029	6.957	4.802	5.835	5.667	4.0
tutorial_data_4929	5.071	4.955	4.97	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.414	6.286	6.825	4.752	6.044	5.834	4.0
tutorial_data_3125	5.071	4.955	6.461	6.286	5.68	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.312	4.752	6.044	5.834	4.0
tutorial_data_789	5.071	4.955	7.14	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.27	6.286	6.825	4.752	6.044	5.834	4.0
